TARGET_NAME,FRAME_TYPE,DATE_OBS,BJD,SESSION_ID,FILE_NAME,RELATIVE_PATH,OBS_DATE,EXPOSURE,FILTER,TIME_DIFF_HOURS
CoRoT-2,Science,2026-08-30 06:30:15.481000+00:00,2461282.7710125116,CoRoT-2_Session_4,CoRoT-2260830063015.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830063015.fits,2026-08-29,60.0,Clear,0.04981166666666667
CoRoT-2,Science,2026-08-30 06:33:15.944000+00:00,2461282.7731012036,CoRoT-2_Session_4,CoRoT-2260830063315.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830063315.fits,2026-08-29,60.0,Clear,0.05012861111111111
CoRoT-2,Science,2026-08-30 06:36:15.342000+00:00,2461282.7751775696,CoRoT-2_Session_4,CoRoT-2260830063615.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830063615.fits,2026-08-29,60.0,Clear,0.049832777777777774
CoRoT-2,Science,2026-08-30 06:39:15.783000+00:00,2461282.777266007,CoRoT-2_Session_4,CoRoT-2260830063915.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830063915.fits,2026-08-29,60.0,Clear,0.0501225
CoRoT-2,Science,2026-08-30 06:42:17.149000+00:00,2461282.7793651503,CoRoT-2_Session_4,CoRoT-2260830064217.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830064217.fits,2026-08-29,60.0,Clear,0.05037944444444445
CoRoT-2,Science,2026-08-30 06:45:15.619000+00:00,2461282.7814307753,CoRoT-2_Session_4,CoRoT-2260830064515.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830064515.fits,2026-08-29,60.0,Clear,0.049575
CoRoT-2,Science,2026-08-30 06:48:16.017000+00:00,2461282.7835187153,CoRoT-2_Session_4,CoRoT-2260830064816.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830064816.fits,2026-08-29,60.0,Clear,0.050110555555555554
CoRoT-2,Science,2026-08-30 06:51:15.541000+00:00,2461282.7855965393,CoRoT-2_Session_4,CoRoT-2260830065115.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830065115.fits,2026-08-29,60.0,Clear,0.049867777777777775
CoRoT-2,Science,2026-08-30 06:54:17.032000+00:00,2461282.7876971294,CoRoT-2_Session_4,CoRoT-2260830065417.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830065417.fits,2026-08-29,60.0,Clear,0.05041416666666667
CoRoT-2,Science,2026-08-30 06:57:15.526000+00:00,2461282.7897630325,CoRoT-2_Session_4,CoRoT-2260830065715.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830065715.fits,2026-08-29,60.0,Clear,0.04958166666666667
CoRoT-2,Science,2026-08-30 07:00:16.085000+00:00,2461282.7918528356,CoRoT-2_Session_4,CoRoT-2260830070016.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830070016.fits,2026-08-30,60.0,Clear,0.05015527777777778
CoRoT-2,Science,2026-08-30 07:03:16.619000+00:00,2461282.7939423495,CoRoT-2_Session_4,CoRoT-2260830070316.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830070316.fits,2026-08-30,60.0,Clear,0.05014833333333333
CoRoT-2,Science,2026-08-30 07:06:16.057000+00:00,2461282.7960191783,CoRoT-2_Session_4,CoRoT-2260830070616.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830070616.fits,2026-08-30,60.0,Clear,0.04984388888888889
CoRoT-2,Science,2026-08-30 07:09:15.495000+00:00,2461282.7980960067,CoRoT-2_Session_4,CoRoT-2260830070915.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830070915.fits,2026-08-30,60.0,Clear,0.04984388888888889
CoRoT-2,Science,2026-08-30 07:15:22.839000+00:00,2461282.8023476736,CoRoT-2_Session_4,CoRoT-2260830071522.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830071522.fits,2026-08-30,60.0,Clear,0.10203999999999999
CoRoT-2,Science,2026-08-30 07:20:13.959000+00:00,2461282.805717118,CoRoT-2_Session_4,CoRoT-2260830072013.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830072013.fits,2026-08-30,60.0,Clear,0.08086666666666667
CoRoT-2,Science,2026-08-30 07:25:04.028000+00:00,2461282.809074398,CoRoT-2_Session_4,CoRoT-2260830072504.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830072504.fits,2026-08-30,60.0,Clear,0.08057472222222223
CoRoT-2,Science,2026-08-30 07:26:48.134000+00:00,2461282.810279329,CoRoT-2_Session_4,CoRoT-2260830072648.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830072648.fits,2026-08-30,60.0,Clear,0.02891833333333333
CoRoT-2,Science,2026-08-30 07:33:21.527000+00:00,2461282.8148324885,CoRoT-2_Session_4,CoRoT-2260830073321.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830073321.fits,2026-08-30,60.0,Clear,0.10927583333333332
CoRoT-2,Science,2026-08-30 07:35:06.686000+00:00,2461282.8160496065,CoRoT-2_Session_4,CoRoT-2260830073506.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830073506.fits,2026-08-30,60.0,Clear,0.029210833333333335
CoRoT-2,Science,2026-08-30 07:41:41.037000+00:00,2461282.820613854,CoRoT-2_Session_4,CoRoT-2260830074141.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830074141.fits,2026-08-30,60.0,Clear,0.10954194444444444
CoRoT-2,Science,2026-08-30 07:43:25.229000+00:00,2461282.82181978,CoRoT-2_Session_4,CoRoT-2260830074325.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830074325.fits,2026-08-30,60.0,Clear,0.02894222222222222
CoRoT-2,Science,2026-08-30 07:48:13.286000+00:00,2461282.825153773,CoRoT-2_Session_4,CoRoT-2260830074813.fits,observations/2026-08-30/CoRoT-2/session_01/CoRoT-2260830074813.fits,2026-08-30,60.0,Clear,0.08001583333333334
Dark-C-,Calibration,2026-08-06 12:45:14.317000+00:00,2461259.031415706,Calibration_Session,Dark-C-260806124514.fits,calibration/2026-08-06/Dark-C-260806124514.fits,2026-08-06,60.0,Opaque,
Dark-C-,Calibration,2026-08-06 12:51:19.482000+00:00,2461259.0356421527,Calibration_Session,Dark-C-260806125119.fits,calibration/2026-08-06/Dark-C-260806125119.fits,2026-08-06,60.0,Opaque,0.10143472222222223
Dark-C-,Calibration,2026-08-07 12:39:49.561000+00:00,2461260.027656956,Calibration_Session,Dark-C-260807123949.fits,calibration/2026-08-07/Dark-C-260807123949.fits,2026-08-07,60.0,Opaque,23.80835527777778
Dark-C-,Calibration,2026-08-07 12:45:53.100000+00:00,2461260.0318645835,Calibration_Session,Dark-C-260807124553.fits,calibration/2026-08-07/Dark-C-260807124553.fits,2026-08-07,60.0,Opaque,0.10098305555555555
Dark-C-,Calibration,2026-08-08 12:37:58.221000+00:00,2461261.0263682986,Calibration_Session,Dark-C-260808123758.fits,calibration/2026-08-08/Dark-C-260808123758.fits,2026-08-08,60.0,Opaque,23.868089166666667
Dark-C-,Calibration,2026-08-08 12:44:01.744000+00:00,2461261.0305757406,Calibration_Session,Dark-C-260808124401.fits,calibration/2026-08-08/Dark-C-260808124401.fits,2026-08-08,60.0,Opaque,0.10097861111111112
Dark-C-,Calibration,2026-08-09 05:20:54.224000+00:00,2461261.7228498147,Calibration_Session,Dark-C-260809052054.fits,calibration/2026-08-09/Dark-C-260809052054.fits,2026-08-08,60.0,Opaque,16.61457777777778
Dark-C-,Calibration,2026-08-09 05:24:57.132000+00:00,2461261.72566125,Calibration_Session,Dark-C-260809052457.fits,calibration/2026-08-09/Dark-C-260809052457.fits,2026-08-08,60.0,Opaque,0.06747444444444443
Dark-C-,Calibration,2026-08-10 12:35:29.930000+00:00,2461263.0246519675,Calibration_Session,Dark-C-260810123529.fits,calibration/2026-08-10/Dark-C-260810123529.fits,2026-08-10,60.0,Opaque,31.17577722222222
Dark-C-,Calibration,2026-08-10 12:41:33.207000+00:00,2461263.0288565625,Calibration_Session,Dark-C-260810124133.fits,calibration/2026-08-10/Dark-C-260810124133.fits,2026-08-10,60.0,Opaque,0.10091027777777778
Dark-C-,Calibration,2026-08-11 06:56:34.330000+00:00,2461263.789286227,Calibration_Session,Dark-C-260811065634.fits,calibration/2026-08-11/Dark-C-260811065634.fits,2026-08-10,60.0,Opaque,18.250311944444448
Dark-C-,Calibration,2026-08-11 07:00:36.347000+00:00,2461263.7920873496,Calibration_Session,Dark-C-260811070036.fits,calibration/2026-08-11/Dark-C-260811070036.fits,2026-08-11,60.0,Opaque,0.06722694444444444
Dark-C-,Calibration,2026-08-12 13:20:17.635000+00:00,2461265.055759664,Calibration_Session,Dark-C-260812132017.fits,calibration/2026-08-12/Dark-C-260812132017.fits,2026-08-12,60.0,Opaque,30.328135555555555
Dark-C-,Calibration,2026-08-12 13:26:34.986000+00:00,2461265.0601271526,Calibration_Session,Dark-C-260812132634.fits,calibration/2026-08-12/Dark-C-260812132634.fits,2026-08-12,60.0,Opaque,0.10481972222222222
Dark-C-,Calibration,2026-08-13 13:12:25.847000+00:00,2461266.050299155,Calibration_Session,Dark-C-260813131225.fits,calibration/2026-08-13/Dark-C-260813131225.fits,2026-08-13,60.0,Opaque,23.764128055555556
Dark-C-,Calibration,2026-08-13 13:18:45.633000+00:00,2461266.0546948262,Calibration_Session,Dark-C-260813131845.fits,calibration/2026-08-13/Dark-C-260813131845.fits,2026-08-13,60.0,Opaque,0.10549611111111111
Dark-C-,Calibration,2026-08-14 04:11:26.211000+00:00,2461266.6746089235,Calibration_Session,Dark-C-260814041126.fits,calibration/2026-08-14/Dark-C-260814041126.fits,2026-08-13,60.0,Opaque,14.877938333333333
Dark-C-,Calibration,2026-08-14 04:15:18.988000+00:00,2461266.677303102,Calibration_Session,Dark-C-260814041518.fits,calibration/2026-08-14/Dark-C-260814041518.fits,2026-08-13,60.0,Opaque,0.06466027777777777
Dark-C-,Calibration,2026-08-15 12:57:51.164000+00:00,2461268.040175509,Calibration_Session,Dark-C-260815125751.fits,calibration/2026-08-15/Dark-C-260815125751.fits,2026-08-15,60.0,Opaque,32.70893777777778
Dark-C-,Calibration,2026-08-15 13:03:50.550000+00:00,2461268.0443350696,Calibration_Session,Dark-C-260815130350.fits,calibration/2026-08-15/Dark-C-260815130350.fits,2026-08-15,60.0,Opaque,0.09982944444444446
Dark-C-,Calibration,2026-08-16 10:51:36.514000+00:00,2461268.952505949,Calibration_Session,Dark-C-260816105136.fits,calibration/2026-08-16/Dark-C-260816105136.fits,2026-08-16,60.0,Opaque,21.796101111111113
Dark-C-,Calibration,2026-08-16 10:54:16.145000+00:00,2461268.95435353,Calibration_Session,Dark-C-260816105416.fits,calibration/2026-08-16/Dark-C-260816105416.fits,2026-08-16,60.0,Opaque,0.04434194444444445
Dark-C-,Calibration,2026-08-17 14:35:29.740000+00:00,2461270.1079831016,Calibration_Session,Dark-C-260817143529.fits,calibration/2026-08-17/Dark-C-260817143529.fits,2026-08-17,60.0,Opaque,27.68710972222222
Dark-C-,Calibration,2026-08-17 14:41:51.931000+00:00,2461270.1124066086,Calibration_Session,Dark-C-260817144151.fits,calibration/2026-08-17/Dark-C-260817144151.fits,2026-08-17,60.0,Opaque,0.10616416666666666
Dark-C-,Calibration,2026-08-18 12:33:05.761000+00:00,2461271.0229833447,Calibration_Session,Dark-C-260818123305.fits,calibration/2026-08-18/Dark-C-260818123305.fits,2026-08-18,60.0,Opaque,21.853841666666668
Dark-C-,Calibration,2026-08-18 12:39:00.016000+00:00,2461271.0270835184,Calibration_Session,Dark-C-260818123900.fits,calibration/2026-08-18/Dark-C-260818123900.fits,2026-08-18,60.0,Opaque,0.09840416666666667
Dark-C-,Calibration,2026-08-19 13:19:08.506000+00:00,2461272.0549595603,Calibration_Session,Dark-C-260819131908.fits,calibration/2026-08-19/Dark-C-260819131908.fits,2026-08-19,60.0,Opaque,24.669025
Dark-C-,Calibration,2026-08-19 13:25:17.001000+00:00,2461272.0592245487,Calibration_Session,Dark-C-260819132516.fits,calibration/2026-08-19/Dark-C-260819132516.fits,2026-08-19,60.0,Opaque,0.10235972222222223
Dark-C-,Calibration,2026-08-20 12:28:15.897000+00:00,2461273.0196284377,Calibration_Session,Dark-C-260820122815.fits,calibration/2026-08-20/Dark-C-260820122815.fits,2026-08-20,60.0,Opaque,23.04969333333333
Dark-C-,Calibration,2026-08-20 12:34:12.250000+00:00,2461273.0237528933,Calibration_Session,Dark-C-260820123412.fits,calibration/2026-08-20/Dark-C-260820123412.fits,2026-08-20,60.0,Opaque,0.09898694444444445
Dark-C-,Calibration,2026-08-21 10:24:39.206000+00:00,2461273.9337871065,Calibration_Session,Dark-C-260821102439.fits,calibration/2026-08-21/Dark-C-260821102439.fits,2026-08-21,60.0,Opaque,21.84082111111111
Dark-C-,Calibration,2026-08-21 10:27:16.785000+00:00,2461273.9356109374,Calibration_Session,Dark-C-260821102716.fits,calibration/2026-08-21/Dark-C-260821102716.fits,2026-08-21,60.0,Opaque,0.04377194444444445
Dark-C-,Calibration,2026-08-22 13:00:05.620000+00:00,2461275.041731713,Calibration_Session,Dark-C-260822130005.fits,calibration/2026-08-22/Dark-C-260822130005.fits,2026-08-22,60.0,Opaque,26.546898611111114
Dark-C-,Calibration,2026-08-22 13:06:12.038000+00:00,2461275.045972662,Calibration_Session,Dark-C-260822130612.fits,calibration/2026-08-22/Dark-C-260822130612.fits,2026-08-22,60.0,Opaque,0.10178277777777778
Dark-C-,Calibration,2026-08-23 13:33:56.267000+00:00,2461276.0652345717,Calibration_Session,Dark-C-260823133356.fits,calibration/2026-08-23/Dark-C-260823133356.fits,2026-08-23,60.0,Opaque,24.462285833333336
Dark-C-,Calibration,2026-08-23 13:40:10.819000+00:00,2461276.0695696645,Calibration_Session,Dark-C-260823134010.fits,calibration/2026-08-23/Dark-C-260823134010.fits,2026-08-23,60.0,Opaque,0.10404222222222223
Dark-C-,Calibration,2026-08-24 08:42:49.434000+00:00,2461276.8630721527,Calibration_Session,Dark-C-260824084249.fits,calibration/2026-08-24/Dark-C-260824084249.fits,2026-08-24,60.0,Opaque,19.044059722222222
Dark-C-,Calibration,2026-08-24 08:45:15.842000+00:00,2461276.86476669,Calibration_Session,Dark-C-260824084515.fits,calibration/2026-08-24/Dark-C-260824084515.fits,2026-08-24,60.0,Opaque,0.040668888888888886
Dark-C-,Calibration,2026-08-25 12:00:49.462000+00:00,2461278.000572477,Calibration_Session,Dark-C-260825120049.fits,calibration/2026-08-25/Dark-C-260825120049.fits,2026-08-25,60.0,Opaque,27.259338888888887
Dark-C-,Calibration,2026-08-25 12:06:41.675000+00:00,2461278.004649016,Calibration_Session,Dark-C-260825120641.fits,calibration/2026-08-25/Dark-C-260825120641.fits,2026-08-25,60.0,Opaque,0.09783694444444445
Dark-C-,Calibration,2026-08-26 13:02:41.789000+00:00,2461279.0435392247,Calibration_Session,Dark-C-260826130241.fits,calibration/2026-08-26/Dark-C-260826130241.fits,2026-08-26,60.0,Opaque,24.933365000000002
Dark-C-,Calibration,2026-08-26 13:08:52.099000+00:00,2461279.04782522,Calibration_Session,Dark-C-260826130852.fits,calibration/2026-08-26/Dark-C-260826130852.fits,2026-08-26,60.0,Opaque,0.1028638888888889
Dark-C-,Calibration,2026-08-27 11:48:53.307000+00:00,2461279.992283646,Calibration_Session,Dark-C-260827114853.fits,calibration/2026-08-27/Dark-C-260827114853.fits,2026-08-27,60.0,Opaque,22.667002222222223
Dark-C-,Calibration,2026-08-27 11:51:15.819000+00:00,2461279.9939330905,Calibration_Session,Dark-C-260827115115.fits,calibration/2026-08-27/Dark-C-260827115115.fits,2026-08-27,60.0,Opaque,0.039586666666666666
Dark-C-,Calibration,2026-08-28 12:26:43.025000+00:00,2461281.01855353,Calibration_Session,Dark-C-260828122643.fits,calibration/2026-08-28/Dark-C-260828122643.fits,2026-08-28,60.0,Opaque,24.590890555555557
Dark-C-,Calibration,2026-08-28 12:32:45.416000+00:00,2461281.0227478705,Calibration_Session,Dark-C-260828123245.fits,calibration/2026-08-28/Dark-C-260828123245.fits,2026-08-28,60.0,Opaque,0.10066416666666667
Dark-C-,Calibration,2026-08-29 13:06:48.353000+00:00,2461282.0463929744,Calibration_Session,Dark-C-260829130648.fits,calibration/2026-08-29/Dark-C-260829130648.fits,2026-08-29,60.0,Opaque,24.5674825
Dark-C-,Calibration,2026-08-29 13:12:51.536000+00:00,2461282.0505964817,Calibration_Session,Dark-C-260829131251.fits,calibration/2026-08-29/Dark-C-260829131251.fits,2026-08-29,60.0,Opaque,0.10088416666666666
Dark-C-,Calibration,2026-08-30 10:59:47.047000+00:00,2461282.9581834143,Calibration_Session,Dark-C-260830105947.fits,calibration/2026-08-30/Dark-C-260830105947.fits,2026-08-30,60.0,Opaque,21.78208638888889
Dark-C-,Calibration,2026-08-30 11:01:32.314000+00:00,2461282.9594017826,Calibration_Session,Dark-C-260830110132.fits,calibration/2026-08-30/Dark-C-260830110132.fits,2026-08-30,60.0,Opaque,0.02924083333333333
Dark-C-,Calibration,2026-08-31 07:12:52.968000+00:00,2461283.8006130555,Calibration_Session,Dark-C-260831071252.fits,calibration/2026-08-31/Dark-C-260831071252.fits,2026-08-31,60.0,Opaque,20.189070555555553
Dark-C-,Calibration,2026-08-31 07:15:15.460000+00:00,2461283.8022622685,Calibration_Session,Dark-C-260831071515.fits,calibration/2026-08-31/Dark-C-260831071515.fits,2026-08-31,60.0,Opaque,0.03958111111111111
Dark-C-,Calibration,2026-09-01 12:55:58.446000+00:00,2461285.0388709027,Calibration_Session,Dark-C-260901125558.fits,calibration/2026-09-01/Dark-C-260901125558.fits,2026-09-01,60.0,Opaque,29.678607222222222
Dark-C-,Calibration,2026-09-01 13:01:58.670000+00:00,2461285.043040162,Calibration_Session,Dark-C-260901130158.fits,calibration/2026-09-01/Dark-C-260901130158.fits,2026-09-01,60.0,Opaque,0.10006222222222222
Dark-C-,Calibration,2026-09-02 12:29:59.635000+00:00,2461286.020829109,Calibration_Session,Dark-C-260902122959.fits,calibration/2026-09-02/Dark-C-260902122959.fits,2026-09-02,60.0,Opaque,23.46693472222222
Dark-C-,Calibration,2026-09-02 12:35:55.839000+00:00,2461286.0249518403,Calibration_Session,Dark-C-260902123555.fits,calibration/2026-09-02/Dark-C-260902123555.fits,2026-09-02,60.0,Opaque,0.09894555555555556
Dark-C-,Calibration,2026-09-03 10:10:18.709000+00:00,2461286.9238276505,Calibration_Session,Dark-C-260903101018.fits,calibration/2026-09-03/Dark-C-260903101018.fits,2026-09-03,60.0,Opaque,21.573019444444444
Dark-C-,Calibration,2026-09-03 10:12:15.974000+00:00,2461286.925184884,Calibration_Session,Dark-C-260903101215.fits,calibration/2026-09-03/Dark-C-260903101215.fits,2026-09-03,60.0,Opaque,0.03257361111111111
Dark-C-,Calibration,2026-09-05 12:27:32.804000+00:00,2461289.019129676,Calibration_Session,Dark-C-260905122732.fits,calibration/2026-09-05/Dark-C-260905122732.fits,2026-09-05,60.0,Opaque,50.254675
Dark-C-,Calibration,2026-09-05 12:33:30.158000+00:00,2461289.0232657176,Calibration_Session,Dark-C-260905123330.fits,calibration/2026-09-05/Dark-C-260905123330.fits,2026-09-05,60.0,Opaque,0.09926499999999999
Qatar-1,Science,2026-08-18 08:24:49.906000+00:00,2461270.8505776157,Qatar-1_Session_1,Qatar-1260818082449.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818082449.fits,2026-08-18,60.0,Clear,
Qatar-1,Science,2026-08-18 08:27:15.461000+00:00,2461270.85226228,Qatar-1_Session_1,Qatar-1260818082715.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818082715.fits,2026-08-18,60.0,Clear,0.040431944444444444
Qatar-1,Science,2026-08-18 08:30:16.788000+00:00,2461270.854360972,Qatar-1_Session_1,Qatar-1260818083016.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818083016.fits,2026-08-18,60.0,Clear,0.050368611111111114
Qatar-1,Science,2026-08-18 08:33:16.158000+00:00,2461270.856437014,Qatar-1_Session_1,Qatar-1260818083316.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818083316.fits,2026-08-18,60.0,Clear,0.049825
Qatar-1,Science,2026-08-18 08:36:15.528000+00:00,2461270.8585130554,Qatar-1_Session_1,Qatar-1260818083615.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818083615.fits,2026-08-18,60.0,Clear,0.049825
Qatar-1,Science,2026-08-18 08:39:16.942000+00:00,2461270.8606127547,Qatar-1_Session_1,Qatar-1260818083916.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818083916.fits,2026-08-18,60.0,Clear,0.05039277777777777
Qatar-1,Science,2026-08-18 08:42:15.374000+00:00,2461270.8626779397,Qatar-1_Session_1,Qatar-1260818084215.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818084215.fits,2026-08-18,60.0,Clear,0.04956444444444444
Qatar-1,Science,2026-08-18 08:45:15.732000+00:00,2461270.864765417,Qatar-1_Session_1,Qatar-1260818084515.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818084515.fits,2026-08-18,60.0,Clear,0.050099444444444446
Qatar-1,Science,2026-08-18 08:48:15.174000+00:00,2461270.866842292,Qatar-1_Session_1,Qatar-1260818084815.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818084815.fits,2026-08-18,60.0,Clear,0.049845
Qatar-1,Science,2026-08-18 08:51:15.476000+00:00,2461270.8689291202,Qatar-1_Session_1,Qatar-1260818085115.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818085115.fits,2026-08-18,60.0,Clear,0.050083888888888886
Qatar-1,Science,2026-08-18 08:54:15.830000+00:00,2461270.871016551,Qatar-1_Session_1,Qatar-1260818085415.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818085415.fits,2026-08-18,60.0,Clear,0.050098333333333335
Qatar-1,Science,2026-08-18 08:57:16.249000+00:00,2461270.873104734,Qatar-1_Session_1,Qatar-1260818085716.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818085716.fits,2026-08-18,60.0,Clear,0.05011638888888889
Qatar-1,Science,2026-08-18 09:00:16.671000+00:00,2461270.8751929514,Qatar-1_Session_1,Qatar-1260818090016.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818090016.fits,2026-08-18,60.0,Clear,0.05011722222222222
Qatar-1,Science,2026-08-18 09:03:16.918000+00:00,2461270.8772791433,Qatar-1_Session_1,Qatar-1260818090316.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818090316.fits,2026-08-18,60.0,Clear,0.05006861111111111
Qatar-1,Science,2026-08-18 09:06:15.169000+00:00,2461270.8793422338,Qatar-1_Session_1,Qatar-1260818090615.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818090615.fits,2026-08-18,60.0,Clear,0.049514166666666665
Qatar-1,Science,2026-08-18 09:09:15.591000+00:00,2461270.8814304513,Qatar-1_Session_1,Qatar-1260818090915.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818090915.fits,2026-08-18,60.0,Clear,0.05011722222222222
Qatar-1,Science,2026-08-18 09:12:15.971000+00:00,2461270.8835181827,Qatar-1_Session_1,Qatar-1260818091215.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818091215.fits,2026-08-18,60.0,Clear,0.050105555555555556
Qatar-1,Science,2026-08-18 09:15:15.198000+00:00,2461270.8855925696,Qatar-1_Session_1,Qatar-1260818091515.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818091515.fits,2026-08-18,60.0,Clear,0.049785277777777776
Qatar-1,Science,2026-08-18 09:18:16.537000+00:00,2461270.8876914005,Qatar-1_Session_1,Qatar-1260818091816.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818091816.fits,2026-08-18,60.0,Clear,0.05037194444444444
Qatar-1,Science,2026-08-18 09:21:17.011000+00:00,2461270.88978022,Qatar-1_Session_1,Qatar-1260818092117.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818092117.fits,2026-08-18,60.0,Clear,0.050131666666666665
Qatar-1,Science,2026-08-18 09:24:15.300000+00:00,2461270.89184375,Qatar-1_Session_1,Qatar-1260818092415.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818092415.fits,2026-08-18,60.0,Clear,0.04952472222222222
Qatar-1,Science,2026-08-18 09:27:15.667000+00:00,2461270.893931331,Qatar-1_Session_1,Qatar-1260818092715.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818092715.fits,2026-08-18,60.0,Clear,0.05010194444444444
Qatar-1,Science,2026-08-18 09:30:15.977000+00:00,2461270.8960182522,Qatar-1_Session_1,Qatar-1260818093015.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818093015.fits,2026-08-18,60.0,Clear,0.05008611111111111
Qatar-1,Science,2026-08-18 09:33:16.341000+00:00,2461270.8981057988,Qatar-1_Session_1,Qatar-1260818093316.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818093316.fits,2026-08-18,60.0,Clear,0.05010111111111111
Qatar-1,Science,2026-08-18 09:36:15.845000+00:00,2461270.9001833913,Qatar-1_Session_1,Qatar-1260818093615.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818093615.fits,2026-08-18,60.0,Clear,0.04986222222222222
Qatar-1,Science,2026-08-18 09:39:16.175000+00:00,2461270.902270544,Qatar-1_Session_1,Qatar-1260818093916.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818093916.fits,2026-08-18,60.0,Clear,0.05009166666666667
Qatar-1,Science,2026-08-18 09:42:16.561000+00:00,2461270.904358345,Qatar-1_Session_1,Qatar-1260818094216.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818094216.fits,2026-08-18,60.0,Clear,0.05010722222222222
Qatar-1,Science,2026-08-18 09:45:16.032000+00:00,2461270.906435556,Qatar-1_Session_1,Qatar-1260818094516.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818094516.fits,2026-08-18,60.0,Clear,0.04985305555555555
Qatar-1,Science,2026-08-18 09:48:15.299000+00:00,2461270.908510405,Qatar-1_Session_1,Qatar-1260818094815.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818094815.fits,2026-08-18,60.0,Clear,0.04979638888888889
Qatar-1,Science,2026-08-18 09:51:16.638000+00:00,2461270.910609236,Qatar-1_Session_1,Qatar-1260818095116.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818095116.fits,2026-08-18,60.0,Clear,0.05037194444444444
Qatar-1,Science,2026-08-18 09:54:16.034000+00:00,2461270.9126855787,Qatar-1_Session_1,Qatar-1260818095416.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818095416.fits,2026-08-18,60.0,Clear,0.049832222222222215
Qatar-1,Science,2026-08-18 09:57:15.381000+00:00,2461270.914761354,Qatar-1_Session_1,Qatar-1260818095715.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818095715.fits,2026-08-18,60.0,Clear,0.04981861111111111
Qatar-1,Science,2026-08-18 10:00:15.797000+00:00,2461270.9168495024,Qatar-1_Session_1,Qatar-1260818100015.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818100015.fits,2026-08-18,60.0,Clear,0.05011555555555555
Qatar-1,Science,2026-08-18 10:03:15.243000+00:00,2461270.9189264234,Qatar-1_Session_1,Qatar-1260818100315.fits,observations/2026-08-18/Qatar-1/session_01/Qatar-1260818100315.fits,2026-08-18,60.0,Clear,0.04984611111111111
