timestamp,filename,url,target,status,error,file_size,attempt
"2026-09-06T01:09:30.691314","HATP-10260905094132","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905094132.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:30.727387","HATP-10260905094501","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905094501.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:30.777242","HATP-10260905094645","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905094645.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:30.796020","HATP-10260905094830","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905094830.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:30.797555","HATP-10260905094316","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905094316.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:31.150415","HATP-10260905095013","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905095013.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:31.309235","HATP-10260905095157","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905095157.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:31.588142","HATP-10260905095340","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905095340.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.080183","HATP-10260905095523","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905095523.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.277592","HATP-10260905095706","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905095706.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.432506","HATP-10260905095849","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905095849.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.446666","HATP-10260905100546","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905100546.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.475709","HATP-10260905100401","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905100401.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.514384","HATP-10260905100217","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905100217.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:32.519696","HATP-10260905100034","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905100034.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.016179","HATP-10260905100915","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905100915.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.330634","HATP-10260905101058","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905101058.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.384336","HATP-10260905101424","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905101424.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.386013","HATP-10260905101608","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905101608.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.396222","HATP-10260905101241","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905101241.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.741084","HATP-10260905101752","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905101752.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:33.769861","HATP-10260905101937","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905101937.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:34.099583","HATP-10260905102121","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905102121.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:34.420117","HATP-10260905102304","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905102304.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:34.613169","HATP-10260905102448","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905102448.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:34.738901","HATP-10260905103001","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905103001.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:35.239792","HATP-10260905103329","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905103329.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:35.292445","HATP-10260905102632","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905102632.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:35.388761","HATP-10260905102817","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905102817.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:35.403156","HATP-10260905103146","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905103146.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:35.776631","HATP-10260905103513","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905103513.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:35.911983","HATP-10260905103656","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905103656.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.046393","HATP-10260905104026","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905104026.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.062627","HATP-10260905104215","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905104215.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.107069","HATP-10260905103840","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905103840.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.120161","HATP-10260905104515","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905104515.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.195722","HATP-10260905104815","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905104815.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.422199","HATP-10260905105115","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905105115.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.862213","HATP-10260905105416","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905105416.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:36.967326","HATP-10260905105715","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905105715.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:37.119499","HATP-10260905110015","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905110015.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:37.969612","HATP-10260905110616","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905110616.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.020374","HATP-10260905111215","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905111215.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.077762","HATP-10260905110315","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905110315.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.100594","HATP-10260905110916","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905110916.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.359439","HATP-10260905111815","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905111815.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.380748","HATP-10260905111515","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905111515.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.415564","HATP-10260905112415","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905112415.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.454551","HATP-10260905112115","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905112115.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.492070","HATP-10260905113316","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905113316.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.537557","HATP-10260905112716","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905112716.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.619736","HATP-10260905113015","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905113015.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:38.821649","HATP-10260905113615","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905113615.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:39.265440","HATP-10260905114216","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905114216.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:39.338080","HATP-10260905113916","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905113916.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:39.350741","HATP-10260905114516","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905114516.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:40.696807","HATP-10260905114815","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905114815.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:40.804491","HATP-10260905115415","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905115415.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.072206","HATP-10260905115715","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905115715.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.088251","HATP-10260905115115","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905115115.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.167271","HATP-10260905120315","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905120315.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.204127","HATP-10260905120015","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905120015.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.289927","HATP-10260905120615","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905120615.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.300141","HATP-10260905120915","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905120915.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.346145","HATP-10260905122123","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905122123.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.370789","HATP-10260905121518","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905121518.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:41.380618","Qatar-1260818082449","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818082449.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:41.444424","Qatar-1260818082715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818082715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:41.990354","Qatar-1260818083615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818083615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:42.003597","Qatar-1260818083016","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818083016.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:42.009046","Qatar-1260818083316","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818083316.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:42.713650","CoRoT-2260830062415","https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830062415.FITS","CoRoT-2","downloaded","",656640,1
"2026-09-06T01:09:42.898693","CoRoT-2260830063315","https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830063315.FITS","CoRoT-2","downloaded","",656640,1
"2026-09-06T01:09:43.234366","Qatar-1260818083916","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818083916.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.280838","Qatar-1260818084215","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818084215.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.371572","CoRoT-2260830065115","https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830065115.FITS","CoRoT-2","downloaded","",656640,1
"2026-09-06T01:09:43.609496","Qatar-1260818085115","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818085115.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.645240","Qatar-1260818084515","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818084515.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.761614","Qatar-1260818085415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818085415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.804835","Qatar-1260818084815","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818084815.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.877153","Qatar-1260818090016","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818090016.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.947661","Qatar-1260818085716","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818085716.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:43.974567","Qatar-1260818090316","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818090316.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:44.094936","Qatar-1260818090615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818090615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:44.151906","Qatar-1260818091215","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818091215.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:44.170444","Qatar-1260818090915","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818090915.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:44.537571","Qatar-1260818091816","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818091816.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:44.575223","Qatar-1260818091515","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818091515.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:44.582678","CoRoT-2260830072013","https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830072013.FITS","CoRoT-2","downloaded","",656640,1
"2026-09-06T01:09:44.644204","Qatar-1260818092117","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818092117.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:45.303236","Qatar-1260818092415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818092415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:45.400585","Qatar-1260818092715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818092715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.083464","Qatar-1260818093316","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818093316.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.108876","Qatar-1260818094516","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818094516.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.165141","Qatar-1260818093916","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818093916.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.166557","Qatar-1260818093015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818093015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.243092","Qatar-1260818093615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818093615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.266304","Qatar-1260818094815","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818094815.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.389523","Qatar-1260818094216","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818094216.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.618745","Qatar-1260818095116","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818095116.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.633841","Qatar-1260818100015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818100015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.651745","Qatar-1260818095715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818095715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.675225","Qatar-1260818095416","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818095416.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.680946","Qatar-1260818100315","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818100315.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.819388","Qatar-1260818100616","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818100616.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.902585","Qatar-1260818101515","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818101515.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:46.910476","Qatar-1260818100915","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818100915.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:47.011108","Qatar-1260818101817","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818101817.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:47.014907","Qatar-1260818101215","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818101215.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:47.835134","Qatar-1260818102415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818102415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:47.991021","Qatar-1260818102115","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818102115.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:48.690107","Qatar-1260818103015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818103015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:48.693810","Qatar-1260818102716","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818102716.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:48.783552","Qatar-1260818104216","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818104216.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:49.779689","Qatar-1260818103615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818103615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:49.901353","Qatar-1260818103315","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818103315.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:49.983933","Qatar-1260818104515","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818104515.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:49.999245","Qatar-1260818103916","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818103916.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.051294","Qatar-1260818105115","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818105115.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.133995","Qatar-1260818105415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818105415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.168072","Qatar-1260818110015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818110015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.169646","Qatar-1260818110316","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818110316.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.178629","Qatar-1260818104815","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818104815.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.208783","Qatar-1260818105715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818105715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.216325","Qatar-1260818110917","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818110917.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.248918","Qatar-1260818110615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818110615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.253644","Qatar-1260818111215","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818111215.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:50.259311","Qatar-1260818111516","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818111516.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:51.002347","Qatar-1260818112115","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818112115.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:51.020803","Qatar-1260818111816","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818111816.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:51.361147","Qatar-1260818112415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818112415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:51.368369","Qatar-1260818112715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818112715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:51.561190","Qatar-1260818113015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818113015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:52.289436","Qatar-1260818113315","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818113315.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:52.577689","Qatar-1260818113916","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818113916.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:52.994066","Qatar-1260818114516","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818114516.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.051345","Qatar-1260818114215","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818114215.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.181986","Qatar-1260818122545","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818122545.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.209491","Qatar-1260818115415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818115415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.210787","Qatar-1260818113615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818113615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.234663","Qatar-1260818114815","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818114815.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.249791","Qatar-1260818121750","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818121750.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.268320","Qatar-1260818115115","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818115115.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.277267","Qatar-1260821043927","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821043927.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.299743","Qatar-1260821043741","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821043741.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.301151","Qatar-1260818120204","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818120204.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.302009","Qatar-1260818120955","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260818120955.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.302705","HATP-10260905100731","https://mo-www.cfa.harvard.edu/ImageDirectory/HATP-10260905100731.FITS","HATP-10","downloaded","",656640,1
"2026-09-06T01:09:53.880012","Qatar-1260821044219","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821044219.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:53.883506","Qatar-1260821044515","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821044515.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:54.120469","Qatar-1260821045116","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821045116.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:54.188614","Qatar-1260821044816","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821044816.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:54.201642","Qatar-1260821045415","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821045415.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:54.804768","Qatar-1260821045715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821045715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:55.138333","Qatar-1260821050015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821050015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:55.830761","Qatar-1260821050615","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821050615.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:55.864491","Qatar-1260821050315","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821050315.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:56.322571","Qatar-1260821052715","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821052715.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:56.387054","Qatar-1260821053015","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821053015.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:56.402715","Qatar-1260821053916","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821053916.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:56.534785","Qatar-1260821053315","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821053315.FITS","Qatar-1","downloaded","",656640,1
"2026-09-06T01:09:56.542840","Qatar-1260821054215","https://mo-www.cfa.harvard.edu/ImageDirectory/Qatar-1260821054215.FITS","Qatar-1","downloaded","",656640,1
