target,time_bjd,raw_flux,flux_err,session_id,is_real_data
TRES-1,2461258.8155396064,0.7376808827698678,0.2139470301900176,session_01,True
TRES-1,2461258.816867176,1.2623191172301322,0.3586923660498098,session_01,True
